date,daily_precipitation-mm,temp_max-celsius,temp_min-celsius,temp_mean-celsius,mean_relative_humidity-%,mean_wind_speed-m_per_s
5/25/2014,59.0,16.3,10.5,13.1,98.6,1.8
5/26/2014,0.2,12.9,9.6,11.1,93.8,2.1
5/27/2014,0.0,18.6,7.9,12.6,89.9,0.6
5/28/2014,0.0,19.8,8.8,13.0,93.5,0.7
5/29/2014,0.2,23.2,9.8,17.0,80.5,1.6
5/30/2014,0.0,23.2,14.8,18.7,79.7,1.8
5/31/2014,41.0,21.8,16.2,17.8,91.6,2.6
6/1/2014,1.2,20.1,10.4,16.1,88.9,1.4
6/2/2014,0.0,19.8,9.0,12.8,86.0,0.6
6/3/2014,0.0,21.7,8.7,15.0,78.0,1.3
6/4/2014,0.0,22.3,13.7,18.5,71.2,2.4
6/5/2014,15.0,26.6,19.6,22.3,84.9,2.9
6/6/2014,7.2,23.6,20.0,21.6,98.1,0.8
6/7/2014,54.6,22.2,20.1,20.8,100.0,0.8
6/8/2014,45.2,21.5,12.9,18.1,96.6,0.8
6/9/2014,0.0,21.5,12.3,16.7,91.9,0.7
6/10/2014,0.0,21.2,14.3,17.7,89.0,1.6
6/11/2014,0.0,26.4,16.7,20.9,81.5,1.8
6/12/2014,0.0,27.5,20.3,23.3,70.5,2.1
6/13/2014,79.0,25.8,18.5,21.0,86.0,2.2
6/14/2014,1.2,20.6,16.4,18.3,98.0,1.8
6/15/2014,0.0,25.5,16.8,19.5,95.4,0.5
6/16/2014,0.0,25.4,17.5,20.5,94.3,0.7
6/17/2014,0.0,26.5,17.6,20.3,93.5,0.5
6/18/2014,0.0,20.3,12.1,17.2,91.7,0.7
6/19/2014,0.0,19.2,7.9,12.4,84.4,0.6
6/20/2014,0.0,20.4,7.1,13.1,92.1,0.7
6/21/2014,0.0,22.5,11.5,16.9,85.0,1.3
6/22/2014,0.0,22.6,13.8,18.1,83.6,1.4
6/23/2014,0.0,25.5,18.9,20.9,80.4,1.8
6/24/2014,8.0,23.6,18.3,21.4,83.6,1.7
6/25/2014,0.0,24.7,19.3,21.5,81.4,1.8
6/26/2014,28.4,23.3,18.9,21.0,90.2,1.4
6/27/2014,96.4,20.8,16.7,19.1,100.0,1.9
6/28/2014,29.6,20.3,13.4,16.8,95.8,2.5
6/29/2014,0.6,17.1,10.4,14.3,92.3,3.2
6/30/2014,0.0,19.0,9.0,12.3,87.0,1.4
7/1/2014,0.0,19.1,6.4,13.4,81.6,1.1
7/2/2014,0.0,22.9,14.0,18.6,78.0,1.2
7/3/2014,0.0,27.5,19.2,22.3,76.5,2.0
7/4/2014,0.0,29.5,19.5,23.1,75.1,1.8
7/5/2014,0.0,27.9,18.2,22.9,70.7,1.8
7/6/2014,28.8,23.0,11.8,17.4,90.1,1.6
7/7/2014,0.0,19.7,8.7,13.5,81.9,0.7
7/8/2014,0.0,20.7,7.9,13.6,93.6,0.4
7/9/2014,8.8,21.1,14.6,17.3,96.9,1.1
7/10/2014,0.0,22.7,15.4,17.6,91.2,0.6
7/11/2014,0.0,24.2,14.6,18.4,85.8,1.1
7/12/2014,0.0,25.1,14.8,19.2,77.5,1.5
7/13/2014,0.0,26.4,15.8,19.8,81.2,1.5
7/14/2014,0.0,26.9,16.1,20.5,79.3,1.5
7/15/2014,0.0,27.6,16.3,20.9,75.9,1.3
7/16/2014,0.0,26.7,18.1,21.6,75.9,1.8
7/17/2014,39.8,22.7,17.9,19.5,90.7,1.6
7/18/2014,0.2,19.6,9.0,15.2,82.8,0.8
7/19/2014,0.0,19.5,6.6,12.0,85.1,0.6
7/20/2014,0.0,22.5,7.9,14.1,87.2,0.9
7/21/2014,0.0,24.4,12.7,18.1,70.5,1.6
7/22/2014,0.0,26.7,14.6,20.7,65.6,2.3
7/23/2014,69.4,22.8,15.6,20.0,82.9,4.3
7/24/2014,10.4,16.3,9.1,12.6,94.4,2.8
7/25/2014,0.0,15.4,8.3,11.0,84.3,1.0
7/26/2014,0.0,19.0,7.3,12.1,82.4,0.6
7/27/2014,0.0,23.0,6.5,14.6,81.1,0.9
7/28/2014,0.2,22.3,15.6,18.4,85.0,1.7
7/29/2014,0.0,25.3,15.1,19.7,79.4,1.6
7/30/2014,0.0,25.5,16.3,19.5,82.5,1.2
7/31/2014,0.0,24.9,16.5,20.5,83.6,1.4
8/1/2014,0.0,28.6,17.3,22.1,75.5,1.7
8/2/2014,0.0,29.2,17.6,22.7,71.3,2.3
8/3/2014,0.0,29.8,18.8,23.2,64.1,3.2
8/4/2014,0.0,31.6,14.5,21.3,71.6,2.1
8/5/2014,0.0,27.3,10.6,18.6,63.3,1.0
8/6/2014,0.0,27.0,15.5,21.1,59.9,2.3
8/7/2014,0.0,30.1,17.6,22.4,69.0,1.9
8/8/2014,0.0,24.5,14.3,18.3,84.4,0.7
8/9/2014,0.0,25.6,14.3,19.5,90.9,0.9
8/10/2014,0.0,27.4,17.9,21.7,77.0,1.9
8/11/2014,0.0,27.4,17.0,21.5,72.1,1.4
8/12/2014,0.0,26.5,16.3,20.9,82.3,1.1
8/13/2014,0.0,18.9,8.7,14.2,60.3,0.9
8/14/2014,0.0,20.3,3.9,11.8,69.7,0.9
8/15/2014,0.0,22.9,11.9,17.1,73.1,1.6
8/16/2014,0.0,26.5,17.6,20.8,81.4,1.3
8/17/2014,0.0,27.3,17.4,21.5,82.2,1.2
8/18/2014,0.0,28.6,16.3,21.5,83.9,0.6
8/19/2014,0.0,30.3,16.0,21.9,79.4,0.6
8/20/2014,0.0,29.7,15.0,21.5,75.8,0.9
8/21/2014,0.0,29.8,16.6,22.3,66.0,1.2
8/22/2014,0.0,32.2,16.0,24.1,64.6,1.5
8/23/2014,0.0,32.6,19.8,25.2,58.5,2.3
8/24/2014,0.0,34.2,19.3,25.4,54.0,2.7
8/25/2014,6.2,26.5,12.4,18.5,70.9,1.8
8/26/2014,0.0,22.1,7.3,14.6,58.7,1.1
8/27/2014,0.0,20.8,4.7,12.5,62.6,0.5
8/28/2014,0.0,24.2,6.7,14.6,65.6,0.5
8/29/2014,0.0,27.3,9.5,17.5,70.9,0.8
8/30/2014,0.0,29.8,15.6,22.5,72.5,1.3
8/31/2014,28.8,25.9,18.6,20.9,84.8,2.3
9/1/2014,0.0,27.7,16.8,22.0,82.6,1.3
9/2/2014,0.0,35.0,21.0,26.6,71.0,2.4
9/3/2014,0.0,32.9,19.0,25.4,71.9,1.1
9/4/2014,0.0,28.4,20.0,23.5,74.0,1.8
9/5/2014,0.0,26.2,17.7,21.3,65.9,2.6
9/6/2014,11.8,31.9,18.2,23.5,69.3,2.2
9/7/2014,2.2,26.1,17.6,21.1,87.5,1.3
9/8/2014,0.0,29.8,18.9,23.5,77.7,1.3
9/9/2014,0.0,33.3,18.4,26.1,62.4,2.3
9/10/2014,0.0,36.0,21.7,27.6,48.7,3.4
9/11/2014,0.0,27.4,18.2,21.4,86.5,0.8
9/12/2014,0.0,30.9,17.0,22.5,85.0,1.2
9/13/2014,0.0,35.3,18.1,26.3,63.6,1.0
9/14/2014,9.0,33.1,20.3,25.3,64.7,2.4
9/15/2014,6.0,22.6,15.0,18.8,80.3,2.7
9/16/2014,0.0,25.9,12.1,18.4,74.5,0.7
9/17/2014,0.0,28.1,13.1,20.7,74.9,1.1
9/18/2014,28.8,23.4,17.9,20.0,90.4,1.6
9/19/2014,51.4,20.4,17.0,18.9,98.3,1.8
9/20/2014,0.2,27.2,16.1,21.0,82.4,1.0
9/21/2014,0.0,25.2,12.5,18.1,68.7,0.6
9/22/2014,0.0,29.0,11.3,19.9,68.0,1.2
9/23/2014,0.0,31.2,17.6,24.3,59.7,1.7
9/24/2014,52.6,25.7,18.6,20.7,91.1,1.7
9/25/2014,5.0,23.3,17.3,20.9,93.6,1.5
9/26/2014,30.8,25.3,19.2,21.4,95.0,1.4
9/27/2014,9.0,23.7,19.3,21.2,95.7,1.2
9/28/2014,10.8,27.6,20.4,23.2,87.4,1.3
9/29/2014,0.0,26.2,21.1,23.7,79.3,2.9
9/30/2014,0.0,28.5,20.6,23.9,82.2,2.8
10/1/2014,1.8,27.9,19.2,22.6,87.8,0.8
10/2/2014,0.0,30.7,17.2,23.6,72.8,1.3
10/3/2014,0.0,29.8,17.3,22.6,60.0,2.0
10/4/2014,0.0,29.3,16.5,22.4,57.1,2.1
10/5/2014,0.0,29.8,17.5,22.9,58.7,2.0
10/6/2014,35.2,24.0,14.9,18.9,82.7,2.2
10/7/2014,0.0,28.0,15.3,21.0,80.5,0.8
10/8/2014,0.0,32.4,17.8,24.7,73.4,1.1
10/9/2014,0.0,34.2,21.5,27.3,54.1,1.7
10/10/2014,0.0,36.4,20.7,27.6,60.2,1.7
10/11/2014,0.0,34.6,21.2,26.2,80.2,1.1
10/12/2014,0.0,35.9,20.7,27.2,76.1,1.0
10/13/2014,0.0,37.7,21.5,27.8,73.6,1.2
10/14/2014,0.0,35.7,21.8,27.5,76.9,0.5
10/15/2014,0.0,38.1,22.0,29.6,67.9,1.1
10/16/2014,0.0,35.6,25.6,30.4,63.3,2.0
10/17/2014,0.0,39.7,25.9,31.7,52.5,2.6
10/18/2014,0.0,32.5,24.5,28.6,66.6,1.7
10/19/2014,0.2,30.5,20.6,25.6,70.0,2.0
10/20/2014,1.6,29.8,19.2,23.7,76.8,1.0
10/21/2014,0.0,32.7,15.7,24.5,59.0,0.8
10/22/2014,0.0,31.2,20.0,24.5,59.1,1.4
10/23/2014,0.0,32.0,19.7,24.7,61.4,1.6
10/24/2014,0.8,32.2,19.8,25.3,73.7,1.3
10/25/2014,0.0,32.8,20.2,26.3,74.7,1.3
10/26/2014,0.0,31.7,22.1,26.2,77.9,1.4
10/27/2014,0.0,34.4,22.4,27.9,71.1,1.4
10/28/2014,0.0,36.0,22.4,28.9,67.9,1.2
10/29/2014,0.0,34.9,24.4,29.5,63.9,1.7
10/30/2014,7.0,34.8,18.9,24.9,76.7,2.5
10/31/2014,0.0,29.7,18.8,24.7,85.8,1.7
11/1/2014,27.6,27.2,20.4,23.6,93.8,1
11/2/2014,0,32.5,20.1,25.5,85.7,1.1
11/3/2014,1,33.3,22.6,27.4,78.6,2
11/4/2014,51.8,26.1,19.6,22.3,97.1,1.3
11/5/2014,0,30.6,18,23.9,81.2,0.7
11/6/2014,8.6,31.7,22.2,26.6,82.5,1.9
11/7/2014,51.8,24.6,19.7,21.9,97.4,1.7
11/8/2014,0.2,30.8,19.3,23.8,82.4,0.6
11/9/2014,0,32.8,16.7,24.6,67,0.9
11/10/2014,0,33.1,18,25.3,68.5,1
11/11/2014,23.4,27.1,17.9,21.9,86.7,1.7
11/12/2014,0,27.7,18.4,23,83.6,1.5
11/13/2014,0,27.7,18.2,22.5,74.9,0.9
11/14/2014,0,28.2,15.4,21.7,60.6,0.9
11/15/2014,0,28.6,14.4,21.3,68.3,1.2
11/16/2014,0,30.6,15.4,23,65.7,1.1
11/17/2014,0,31.2,16.5,23.8,66,1.1
11/18/2014,0,31.7,19.2,24.5,60.7,1.4
11/19/2014,0,31.5,21.3,25.8,65.9,1.8
11/20/2014,0,29.6,21.4,24.9,78,1.6
11/21/2014,51.2,30,21.1,24.9,86.7,2.2
11/22/2014,0,28.9,17.8,22.9,84.7,0.6
11/23/2014,0,30.3,15.3,22.9,70.6,0.7
11/24/2014,0,32.1,18.9,25.9,79.5,1.3
11/25/2014,0.2,27.5,21.2,24.8,89,1.7
11/26/2014,0,31.6,21.5,25.7,81,0.6
11/27/2014,0,33.9,21.5,27.3,73.1,0.6
11/28/2014,0,32.5,20.6,26.4,74.7,1.3
11/29/2014,0,32.1,22.9,27.7,69.3,1.8
11/30/2014,0,32.5,25.3,28.6,70.8,2.4
12/1/2014,12.2,29.1,22.6,25.5,89.5,2.1
12/2/2014,0.0,25.4,20.4,22.7,93.1,2.3
12/3/2014,0.0,28.9,18.7,23.0,80.0,1.2
12/4/2014,0.4,31.1,15.7,23.1,66.4,0.6
12/5/2014,0.0,30.8,19.5,25.3,69.6,1.5
12/6/2014,0.0,30.8,21.4,25.8,65.7,1.6
12/7/2014,0.0,33.7,22.9,28.4,70.2,1.5
12/8/2014,0.2,32.5,21.8,25.9,79.3,1.7
12/9/2014,0.0,31.9,23.1,26.6,77.3,1.9
12/10/2014,34.2,28.9,20.8,25.0,90.5,2.0
12/11/2014,0.0,33.7,22.3,27.4,81.5,0.9
12/12/2014,12.4,32.8,20.9,25.5,89.7,1.3
12/13/2014,0.0,32.2,20.7,25.9,82.4,0.8
12/14/2014,0.0,33.5,21.0,26.8,70.3,0.9
12/15/2014,0.0,31.8,18.9,26.3,73.5,1.3
12/16/2014,0.0,31.9,24.6,28.0,67.2,1.9
12/17/2014,24.4,27.2,20.0,23.3,90.2,1.1
12/18/2014,0.0,30.5,19.6,25.0,81.9,0.8
12/19/2014,0.0,32.4,21.8,27.1,81.7,1.0
12/20/2014,0.0,34.1,25.3,29.6,74.3,2.6
12/21/2014,10.4,31.3,20.4,25.0,88.1,3.6
12/22/2014,0.0,28.5,20.0,23.4,79.9,0.9
12/23/2014,0.0,28.4,17.6,22.9,70.9,1.0
12/24/2014,1.0,30.4,18.6,24.6,72.9,1.3
12/25/2014,0.0,30.2,21.1,25.7,79.1,1.6
12/26/2014,7.4,34.4,24.2,28.6,79.4,1.7
12/27/2014,6.0,31.1,20.2,26.1,85.6,1.3
12/28/2014,0.0,36.1,24.5,28.9,74.8,2.8
12/29/2014,36.6,26.6,21.0,23.3,96.9,1.2
12/30/2014,9.4,32.1,21.5,25.0,87.8,2.4
12/31/2014,20.8,29.6,22.9,25.4,90.4,2.4
1/1/2015,8.6,35.5,19.2,28.3,75.7,4.4
1/2/2015,35.8,26.6,19.5,22.6,90.5,1.3
1/3/2015,0,28.7,20.7,24.2,88.4,0.7
1/4/2015,4,33.2,22.5,26.6,85.4,1
1/5/2015,0,32,22.3,26.4,83.3,1.5
1/6/2015,0,32.2,24.1,28.2,79.7,1.5
1/7/2015,0,33.6,25.1,28.1,80,1.8
1/8/2015,6,31.4,22,26,87.2,1.6
1/9/2015,0,33.8,22.8,28.2,77.7,1.6
1/10/2015,4.4,35,22.8,27.7,77.6,1.7
1/11/2015,2.2,35.1,22,27.9,78.1,1.5
1/12/2015,1.4,34.7,23.6,28.1,77.8,1.4
1/13/2015,0,36.7,25.1,29.4,69.6,1.9
1/14/2015,8.2,36.4,21.8,26.6,82.7,2
1/15/2015,0.2,32.9,22.1,25.9,84.3,0.9
1/16/2015,5,34.5,22,27.2,78.2,2
1/17/2015,0,34.2,22.9,27,81.9,1.6
1/18/2015,0,34.8,22.8,26.4,82.9,1.2
1/19/2015,0,36.1,21.5,28.1,75,1
1/20/2015,0.6,29.8,22.4,25.5,87.3,0.7
1/21/2015,0,30.4,20.9,25.3,81,0.6
1/22/2015,0,33.1,20.8,26.8,74,1
1/23/2015,0,33.2,23.6,27.8,68.5,1.6
1/24/2015,0,33.8,22.1,27.6,68.8,2.2
1/25/2015,0.4,34.2,21.5,25.6,76.6,1.9
1/26/2015,0,32.8,20.7,26.8,75.4,1.5
1/27/2015,0,30,22.8,26.1,78.7,1.8
1/28/2015,0.8,31.6,23.3,25.9,84,2.4
1/29/2015,22.6,28.2,22.5,24.5,92.9,1.7
1/30/2015,0,32.5,20.6,25.4,83.8,0.8
1/31/2015,0.2,33.2,21.7,26.6,82.7,1.5
2/1/2015,1.2,33.8,24.5,28.5,79.0,1.5
2/2/2015,3.0,34.3,22.7,26.8,82.3,1.7
2/3/2015,1.0,31.5,21.4,25.6,84.8,1.6
2/4/2015,0.0,30.0,22.5,25.5,87.6,1.6
2/5/2015,0.0,33.6,21.6,26.6,79.2,0.9
2/6/2015,0.0,33.3,21.5,26.4,69.1,1.1
2/7/2015,0.0,34.1,20.2,26.8,67.0,0.6
2/8/2015,8.4,35.0,20.1,25.9,76.2,1.1
2/9/2015,17.8,35.6,22.2,27.9,77.7,1.2
2/10/2015,0.0,31.1,24.9,27.5,81.6,1.7
2/11/2015,0.0,33.5,23.9,27.3,81.2,1.9
2/12/2015,18.6,32.6,23.1,26.5,90.1,1.5
2/13/2015,14.4,30.2,21.6,25.5,91.5,1.1
2/14/2015,41.8,27.1,21.2,23.6,97.2,1.5
2/15/2015,0.0,31.6,20.3,25.1,82.8,0.8
2/16/2015,0.0,30.4,22.1,26.0,77.1,1.4
2/17/2015,0.4,31.6,22.3,25.6,84.3,1.5
2/18/2015,0.0,30.2,21.3,25.5,84.3,1.2
2/19/2015,30.6,26.4,20.6,23.7,95.0,1.8
2/20/2015,0.0,31.4,21.2,25.2,85.0,1.0
2/21/2015,0.4,30.3,21.2,25.4,89.8,0.9
2/22/2015,0.0,33.1,23.9,26.9,84.7,1.3
2/23/2015,2.0,32.3,21.3,25.1,84.0,1.3
2/24/2015,0.0,31.8,21.2,25.9,81.3,1.1
2/25/2015,0.0,33.0,22.5,27.2,73.7,1.8
2/26/2015,0.0,35.0,24.2,28.2,75.8,1.5
2/27/2015,0.2,35.1,23.4,27.0,85.0,1.2
2/28/2015,0.0,33.0,22.1,26.8,83.2,0.9
3/1/2015,0,32.5,24.6,28,72.1,1.5
3/2/2015,0,32.4,23.3,27,73.6,1.2
3/3/2015,0,33.8,24.5,28.5,73.5,1.7
3/4/2015,11.2,32.7,23,26,86.8,1.6
3/5/2015,15.4,29.4,22.1,24.4,94.4,1.2
3/6/2015,0.4,28.6,22.3,25.2,93.2,0.9
3/7/2015,51.6,31.6,21.7,24.2,97.3,1
3/8/2015,42,29.1,21,24,92.4,1.4
3/9/2015,0,31.9,20.6,25.5,82.9,0.9
3/10/2015,0,33.1,20.4,26.1,78.8,0.7
3/11/2015,0,32.3,20.4,25.7,77.6,0.6
3/12/2015,0,33.5,19.9,25.6,74.7,0.7
3/13/2015,0,31,20.9,25.9,77.5,1.4
3/14/2015,0,31.2,21.8,26.1,76.7,1.4
3/15/2015,0,31.2,22.2,25.9,83.6,1.1
3/16/2015,0,34.4,21.7,26.9,78,0.7
3/17/2015,0,32,23.1,26.8,78.2,1.1
3/18/2015,0,32,23.3,27.5,77.9,1.3
3/19/2015,0,31.7,23.3,26.9,74.7,1.1
3/20/2015,0,31,22.5,26.2,73.8,1.1
3/21/2015,0.6,32,20.2,25,82.8,0.9
3/22/2015,0,26.9,17.8,21.2,82.1,0.6
3/23/2015,0,29.4,14.2,21.3,74.2,0.6
3/24/2015,0,32.2,17.4,24.2,79.6,1.3
3/25/2015,0,32.7,21.5,26,72.9,1.3
3/26/2015,21.6,29.4,20.7,23.6,88,1.1
3/27/2015,98.4,27.6,20.3,23.3,96.4,1.1
3/28/2015,8.2,29.4,20.1,23,94.8,0.8
3/29/2015,11,24.4,20.4,22.3,98.9,0.7
3/30/2015,0,28.3,18.7,22.7,86.2,1.2
3/31/2015,0,27.8,17,21.6,85.1,0.5
4/1/2015,0.0,29.3,16.9,22.4,80.0,0.5
4/2/2015,0.0,31.1,16.6,23.0,78.3,0.7
4/3/2015,0.0,31.3,18.3,24.8,80.5,1.1
4/4/2015,15.6,27.4,20.9,24.4,85.9,1.4
4/5/2015,0.2,27.7,20.2,23.8,85.7,3.5
4/6/2015,0.0,27.5,16.5,21.1,81.2,0.7
4/7/2015,0.0,27.6,14.9,21.3,82.0,0.9
4/8/2015,0.0,27.9,18.7,22.7,78.9,1.1
4/9/2015,0.0,28.9,17.5,22.3,83.2,0.8
4/10/2015,0.0,29.5,19.4,23.7,83.3,0.9
4/11/2015,0.0,30.0,20.4,24.6,86.9,0.9
4/12/2015,0.0,31.4,19.6,24.5,84.3,0.5
4/13/2015,0.0,30.3,20.0,24.5,86.2,1.0
4/14/2015,37.4,26.6,20.1,22.8,93.6,1.1
4/15/2015,0.0,26.8,19.2,22.3,95.2,0.9
4/16/2015,0.0,29.4,18.7,23.2,92.6,0.7
4/17/2015,29.2,27.9,19.4,23.5,90.4,1.7
4/18/2015,1.2,27.2,19.8,22.5,92.8,0.8
4/19/2015,0.0,29.4,19.6,24.0,90.6,1.0
4/20/2015,0.0,32.5,23.7,27.0,84.2,3.2
4/21/2015,18.6,25.5,21.1,23.2,99.7,0.5
4/22/2015,0.2,28.1,18.2,22.1,88.8,0.6
4/23/2015,0.0,27.6,17.9,21.2,90.1,0.4
4/24/2015,0.0,27.9,15.9,20.2,87.1,0.4
4/25/2015,0.0,28.0,14.9,19.7,85.2,0.6
4/26/2015,0.0,27.4,17.0,21.3,81.4,1.0
4/27/2015,0.0,29.4,17.0,21.5,83.4,0.8
4/28/2015,0.0,29.7,17.6,21.9,78.4,0.6
4/29/2015,0.0,28.1,16.3,21.8,79.0,1.0
4/30/2015,0.0,26.4,18.9,21.9,82.1,1.2
5/1/2015,0.0,27.0,18.4,22.1,83.5,1.1
5/2/2015,0.0,27.9,19.5,23.7,70.4,2.1
5/3/2015,75.6,24.3,16.7,19.6,94.1,2.0
5/4/2015,0.0,24.4,11.5,18.5,78.1,0.6
5/5/2015,0.0,25.3,9.8,16.1,83.3,0.5
5/6/2015,0.0,27.6,13.0,19.0,81.2,0.7
5/7/2015,0.0,26.3,11.6,18.3,82.7,0.5
5/8/2015,0.0,24.3,17.2,20.7,78.0,1.8
5/9/2015,1.8,25.8,17.2,20.8,83.7,1.2
5/10/2015,40.8,21.4,17.0,19.0,98.5,0.9
5/11/2015,0.0,23.4,13.5,18.1,86.9,0.8
5/12/2015,0.0,24.3,12.2,17.3,86.4,0.8
5/13/2015,0.0,25.6,14.8,19.7,85.5,0.7
5/14/2015,0.0,21.2,15.7,18.6,89.5,1.0
5/15/2015,0.2,27.1,14.9,20.8,84.9,1.2
5/16/2015,10.2,22.8,17.9,19.8,95.7,1.0
5/17/2015,0.0,23.9,17.5,20.5,92.7,0.8
5/18/2015,0.0,27.8,17.8,21.7,88.1,0.8
5/19/2015,0.0,27.2,17.2,20.9,91.1,0.5
5/20/2015,0.0,26.7,16.7,20.8,87.7,0.9
5/21/2015,0.0,27.7,19.0,22.7,84.0,1.4
5/22/2015,0.0,27.3,20.0,23.5,83.5,1.8
5/23/2015,0.0,29.8,22.3,25.2,77.4,2.9
5/24/2015,8.2,30.0,21.2,24.1,88.9,2.9
5/25/2015,0.0,25.6,20.8,22.8,98.3,0.6
5/26/2015,13.8,24.4,20.1,22.4,99.8,1.4
5/27/2015,17.2,22.1,16.8,19.6,96.5,2.9
5/28/2015,0.0,17.4,13.4,15.5,91.9,0.8
5/29/2015,0.0,21.1,12.8,16.1,87.7,0.4
5/30/2015,3.4,16.4,11.8,14.4,99.3,1.1
5/31/2015,0.0,21.1,15.1,17.4,93.3,0.7
6/1/2015,0.0,24.1,13.1,17.1,92.7,0.7
6/2/2015,0.0,24.3,14.2,18.4,90.3,1.4
6/3/2015,0.0,24.5,17.9,20.5,86.2,1.5
6/4/2015,0.0,27.4,18.5,21.9,88.6,1.1
6/5/2015,0.0,28.2,17.9,22.6,82.4,1.4
6/6/2015,0.0,28.3,18.2,22.4,81.8,1.7
6/7/2015,0.0,29.4,19.1,22.7,80.8,1.2
6/8/2015,0.0,29.3,16.2,22.3,83.4,1.6
6/9/2015,0.0,28.5,19.8,23.4,74.8,1.6
6/10/2015,0.0,31.9,19.3,24.1,72.9,1.6
6/11/2015,26.8,26.1,17.6,21.7,91.6,2.1
6/12/2015,0.2,22.9,15.5,18.8,92.7,0.7
6/13/2015,1.0,24.7,18.5,21.7,97.8,1.6
6/14/2015,55.4,23.6,15.3,19.1,99.1,1.5
6/15/2015,0.2,18.6,8.4,13.3,77.4,0.6
6/16/2015,0.0,19.8,5.2,13.2,77.6,1.0
6/17/2015,0.0,26.8,17.3,21.6,70.1,2.3
6/18/2015,21.6,23.3,10.6,15.8,92.6,1.4
6/19/2015,0.0,18.5,7.0,11.7,81.9,0.7
6/20/2015,0.0,23.7,9.7,17.1,84.2,1.4
6/21/2015,0.0,26.6,15.9,20.8,87.3,1.0
6/22/2015,0.0,27.5,17.4,21.6,86.0,1.0
6/23/2015,0.0,24.6,16.6,20.5,90.9,1.0
6/24/2015,0.0,26.4,15.8,20.6,87.6,1.1
6/25/2015,0.0,24.8,14.9,19.3,77.8,1.8
6/26/2015,0.0,25.5,15.3,19.5,76.4,1.7
6/27/2015,0.0,24.5,15.7,19.3,80.0,1.3
6/28/2015,0.0,25.8,16.5,20.5,76.0,1.3
6/29/2015,0.0,24.3,18.5,21.7,66.0,2.1
6/30/2015,22.6,22.9,17.0,19.0,93.3,3.0
7/1/2015,0.0,23.1,16.5,18.6,94.2,0.4
7/2/2015,27.8,21.0,15.8,18.1,98.3,1.6
7/3/2015,19.4,20.0,11.4,17.2,96.1,1.5
7/4/2015,0.0,14.2,8.0,10.6,86.9,0.6
7/5/2015,0.0,19.9,6.6,13.4,80.6,1.1
7/6/2015,1.2,20.3,14.0,17.4,86.8,1.6
7/7/2015,11.0,20.0,16.3,18.4,98.4,2.4
7/8/2015,19.0,18.0,14.7,16.5,98.4,2.8
7/9/2015,0.0,20.3,14.8,16.7,89.7,1.9
7/10/2015,36.0,17.9,14.6,16.1,98.5,2.0
7/11/2015,7.0,23.2,16.3,19.0,94.6,1.7
7/12/2015,21.6,23.4,17.1,19.6,91.8,2.4
7/13/2015,0.0,27.5,20.3,23.6,78.9,4.0
7/14/2015,18.6,25.1,14.0,19.0,95.0,2.0
7/15/2015,23.6,16.5,13.2,14.7,99.7,0.8
7/16/2015,26.4,19.0,13.7,15.8,99.7,0.6
7/17/2015,2.8,20.1,16.1,17.4,98.9,0.7
7/18/2015,0.0,26.7,15.5,20.2,89.1,0.8
7/19/2015,0.0,27.0,18.1,22.0,77.0,2.1
7/20/2015,21.6,23.6,14.2,19.4,90.5,2.2
7/21/2015,0.0,18.4,10.0,13.8,82.9,0.7
7/22/2015,0.0,20.4,7.1,12.8,88.0,0.7
7/23/2015,1.2,19.6,11.9,16.2,94.4,0.7
7/24/2015,0.8,18.7,12.2,15.9,98.3,0.5
7/25/2015,0.0,20.9,11.6,15.0,89.6,0.6
7/26/2015,0.0,22.4,10.1,15.4,91.3,0.6
7/27/2015,0.2,24.3,11.0,18.0,85.9,1.3
7/28/2015,0.0,25.6,15.2,19.9,83.0,1.2
7/29/2015,0.0,28.8,16.4,21.0,82.1,1.4
7/30/2015,0.0,28.0,16.9,21.9,80.8,1.2
7/31/2015,0.0,29.2,18.5,23.0,71.0,1.7
8/1/2015,0.0,30.3,19.3,23.9,63.9,1.9
8/2/2015,0.0,29.5,17.9,22.6,67.7,1.7
8/3/2015,0.0,30.7,18.1,23.0,67.9,1.6
8/4/2015,0.0,30.3,19.0,23.3,69.2,1.4
8/5/2015,0.0,29.6,18.4,23.1,63.3,1.9
8/6/2015,0.0,30.5,19.5,24.2,55.8,3.1
8/7/2015,0.0,31.0,21.4,25.1,53.7,3.0
8/8/2015,0.0,32.7,21.2,26.0,53.1,2.0
8/9/2015,0.0,31.5,19.9,25.5,53.6,1.7
8/10/2015,0.0,31.6,18.9,24.9,61.1,2.2
8/11/2015,0.0,30.9,19.9,24.1,70.4,1.0
8/12/2015,0.0,30.8,19.4,24.5,61.9,1.7
8/13/2015,0.0,28.6,18.7,22.9,61.9,2.3
8/14/2015,0.0,28.4,17.7,22.6,66.5,1.7
8/15/2015,0.0,29.1,16.0,21.8,71.7,0.6
8/16/2015,0.0,30.9,16.4,22.3,75.5,0.9
8/17/2015,0.0,30.0,19.1,24.7,58.8,2.4
8/18/2015,14.2,26.1,15.5,20.1,74.8,3.0
8/19/2015,0.0,23.5,13.4,17.5,77.4,1.4
8/20/2015,0.0,22.8,10.3,16.4,78.4,0.7
8/21/2015,0.0,26.9,14.6,20.9,70.2,1.4
8/22/2015,0.0,27.4,18.1,22.2,70.1,1.2
8/23/2015,0.8,24.0,18.6,21.9,76.6,2.1
